1000      1.0000000     -1.9894400    -0.99237000     0.76211456      1.2165332     0.99237000           1367
2000      1.0000000     -1.9931000    -0.99577000     0.40047600     0.61384284     0.99577000           1653
3000      1.0000000     -1.9944033    -0.99692833     0.27641760     0.41082261     0.99692833           1967
4000      1.0000000     -1.9950975    -0.99751875     0.21335620     0.30888486     0.99751875           2271
5000      1.0000000     -1.9955180    -0.99787100     0.17573267     0.24763694     0.99787100           2551
6000      1.0000000     -1.9958817    -0.99812750     0.14970240     0.20669916     0.99812750           2817
7000      1.0000000     -1.9960457    -0.99828786     0.13209974     0.17747457     0.99828786           3089
8000      1.0000000     -1.9961450    -0.99840000     0.11870559     0.15554100     0.99840000           3389
9000      1.0000000     -1.9962622    -0.99849889     0.10800272     0.13844978     0.99849889           3678
10000      1.0000000     -1.9963790    -0.99858300    0.099415344     0.12477884     0.99858300           3943
11000      1.0000000     -1.9964327    -0.99864227    0.092684372     0.11359809     0.99864227           4278
12000      1.0000000     -1.9964950    -0.99869542    0.086905990     0.10427339     0.99869542           4557
13000      1.0000000     -1.9965669    -0.99874615    0.081805593    0.096363456     0.99874615           4859
14000      1.0000000     -1.9966414    -0.99879214    0.077373713    0.089583575     0.99879214           5121
15000      1.0000000     -1.9966893    -0.99882833    0.073701128    0.083712879     0.99882833           5401
16000      1.0000000     -1.9967238    -0.99885656    0.070541474    0.078591395     0.99885656           5709
17000      1.0000000     -1.9967229    -0.99887471    0.067946707    0.074072309     0.99887471           6049
18000      1.0000000     -1.9967622    -0.99890083    0.065326718    0.070038400     0.99890083           6319
19000      1.0000000     -1.9967811    -0.99892053    0.063295351    0.066445474     0.99892053           6597
20000      1.0000000     -1.9967775    -0.99893175    0.061584197    0.063227037     0.99893175           6897
21000      1.0000000     -1.9967900    -0.99894714    0.059823122    0.060292787     0.99894714           7201
22000      1.0000000     -1.9968232    -0.99896659    0.058030403    0.057614190     0.99896659           7449
23000      1.0000000     -1.9968530    -0.99898391    0.056355188    0.055167896     0.99898391           7745
24000      1.0000000     -1.9968833    -0.99900042    0.054847889    0.052927833     0.99900042           8015
25000      1.0000000     -1.9969012    -0.99901320    0.053587775    0.050875290     0.99901320           8295
26000      1.0000000     -1.9969262    -0.99902731    0.052245203    0.048966932     0.99902731           8587
27000      1.0000000     -1.9969315    -0.99903593    0.051201085    0.047211928     0.99903593           8885
28000      1.0000000     -1.9969400    -0.99904500    0.050231703    0.045580904     0.99904500           9169
29000      1.0000000     -1.9969397    -0.99905086    0.049366819    0.044067586     0.99905086           9475
30000      1.0000000     -1.9969313    -0.99905450    0.048665314    0.042660745     0.99905450           9777
31000      1.0000000     -1.9969284    -0.99905887    0.047895755    0.041338936     0.99905887          10105
32000      1.0000000     -1.9969425    -0.99906766    0.047068178    0.040090732     0.99906766          10383
33000      1.0000000     -1.9969588    -0.99907667    0.046283442    0.038917770     0.99907667          10671
34000      1.0000000     -1.9969615    -0.99908191    0.045646936    0.037820199     0.99908191          10943
35000      1.0000000     -1.9969800    -0.99909071    0.045019269    0.036784994     0.99909071          11223
36000      1.0000000     -1.9969858    -0.99909597    0.044375920    0.035805038     0.99909597          11531
37000      1.0000000     -1.9969770    -0.99909689    0.043954383    0.034893488     0.99909689          11817
38000      1.0000000     -1.9969721    -0.99909855    0.043522215    0.034027325     0.99909855          12113
39000      1.0000000     -1.9969621    -0.99909949    0.043192450    0.033206400     0.99909949          12438
40000      1.0000000     -1.9969642    -0.99910325    0.042696689    0.032415336     0.99910325          12739
41000      1.0000000     -1.9969783    -0.99911000    0.042159421    0.031657794     0.99911000          13020
42000      1.0000000     -1.9969879    -0.99911560    0.041651751    0.030935465     0.99911560          13289
43000      1.0000000     -1.9969840    -0.99911744    0.041236734    0.030252157     0.99911744          13619
44000      1.0000000     -1.9969905    -0.99912170    0.040793418    0.029597575     0.99912170          13885
45000      1.0000000     -1.9969960    -0.99912567    0.040363727    0.028971328     0.99912567          14211
46000      1.0000000     -1.9969943    -0.99912783    0.040028161    0.028376160     0.99912783          14551
47000      1.0000000     -1.9969960    -0.99913032    0.039691568    0.027808313     0.99913032          14829
48000      1.0000000     -1.9969948    -0.99913198    0.039371656    0.027264658     0.99913198          15121
49000      1.0000000     -1.9969912    -0.99913255    0.039129112    0.026749829     0.99913255          15423
50000      1.0000000     -1.9969968    -0.99913600    0.038795516    0.026245002     0.99913600          15699
51000      1.0000000     -1.9970035    -0.99913961    0.038449250    0.025758400     0.99913961          15973
52000      1.0000000     -1.9969862    -0.99913702    0.038335923    0.025304990     0.99913702          16311
53000      1.0000000     -1.9969894    -0.99913915    0.038078748    0.024862632     0.99913915          16615
54000      1.0000000     -1.9969894    -0.99914056    0.037837585    0.024436394     0.99914056          16901
55000      1.0000000     -1.9970040    -0.99914609    0.037483048    0.024013608     0.99914609          17167
56000      1.0000000     -1.9970100    -0.99914911    0.037229674    0.023613607     0.99914911          17467
57000      1.0000000     -1.9970158    -0.99915228    0.036955690    0.023223777     0.99915228          17747
58000      1.0000000     -1.9970264    -0.99915655    0.036665101    0.022846472     0.99915655          18003
59000      1.0000000     -1.9970234    -0.99915703    0.036459985    0.022488475     0.99915703          18305
60000      1.0000000     -1.9970218    -0.99915808    0.036272876    0.022141304     0.99915808          18586
61000      1.0000000     -1.9970316    -0.99916197    0.036038157    0.021802359     0.99916197          18841
62000      1.0000000     -1.9970332    -0.99916355    0.035854784    0.021478204     0.99916355          19181
63000      1.0000000     -1.9970305    -0.99916397    0.035709597    0.021166452     0.99916397          19483
64000      1.0000000     -1.9970270    -0.99916414    0.035573958    0.020865067     0.99916414          19777
65000      1.0000000     -1.9970328    -0.99916700    0.035330524    0.020563214     0.99916700          20003
66000      1.0000000     -1.9970405    -0.99917023    0.035115224    0.020272621     0.99917023          20286
67000      1.0000000     -1.9970457    -0.99917269    0.034914748    0.019991594     0.99917269          20573
68000      1.0000000     -1.9970496    -0.99917471    0.034739723    0.019720791     0.99917471          20859
69000      1.0000000     -1.9970557    -0.99917732    0.034532326    0.019454930     0.99917732          21139
70000      1.0000000     -1.9970624    -0.99918014    0.034301984    0.019194277     0.99918014          21382
71000      1.0000000     -1.9970579    -0.99918007    0.034165195    0.018946438     0.99918007          21699
72000      1.0000000     -1.9970661    -0.99918299    0.033964696    0.018702579     0.99918299          21965
73000      1.0000000     -1.9970708    -0.99918521    0.033798103    0.018465951     0.99918521          22251
74000      1.0000000     -1.9970714    -0.99918615    0.033666504    0.018238707     0.99918615          22521
75000      1.0000000     -1.9970780    -0.99918880    0.033519700    0.018015182     0.99918880          22779
76000      1.0000000     -1.9970753    -0.99918901    0.033410997    0.017799946     0.99918901          23109
77000      1.0000000     -1.9970755    -0.99918994    0.033276476    0.017588557     0.99918994          23433
78000      1.0000000     -1.9970791    -0.99919186    0.033134523    0.017380943     0.99919186          23697
79000      1.0000000     -1.9970729    -0.99919101    0.033088304    0.017186823     0.99919101          24008
80000      1.0000000     -1.9970748    -0.99919231    0.032965165    0.016991181     0.99919231          24287
81000      1.0000000     -1.9970804    -0.99919457    0.032797219    0.016797055     0.99919457          24573
82000      1.0000000     -1.9970821    -0.99919567    0.032685501    0.016611832     0.99919567          24877
83000      1.0000000     -1.9970770    -0.99919494    0.032617581    0.016434968     0.99919494          25189
84000      1.0000000     -1.9970718    -0.99919429    0.032556415    0.016261758     0.99919429          25521
85000      1.0000000     -1.9970739    -0.99919535    0.032451840    0.016090311     0.99919535          25795
86000      1.0000000     -1.9970783    -0.99919721    0.032319783    0.015919188     0.99919721          26090
87000      1.0000000     -1.9970830    -0.99919914    0.032188142    0.015751839     0.99919914          26357
88000      1.0000000     -1.9970841    -0.99920006    0.032088990    0.015590741     0.99920006          26645
89000      1.0000000     -1.9970879    -0.99920169    0.031957901    0.015430695     0.99920169          26901
90000      1.0000000     -1.9970907    -0.99920294    0.031875645    0.015278437     0.99920294          27191
91000      1.0000000     -1.9970949    -0.99920462    0.031755691    0.015126286     0.99920462          27447
92000      1.0000000     -1.9970977    -0.99920592    0.031645050    0.014977451     0.99920592          27725
93000      1.0000000     -1.9970956    -0.99920586    0.031587915    0.014835801     0.99920586          28025
94000      1.0000000     -1.9970933    -0.99920580    0.031522986    0.014696527     0.99920580          28357
95000      1.0000000     -1.9970929    -0.99920626    0.031426776    0.014557572     0.99920626          28633
96000      1.0000000     -1.9970910    -0.99920630    0.031379351    0.014424580     0.99920630          28929
97000      1.0000000     -1.9971020    -0.99920964    0.031219099    0.014286730     0.99920964          29183
98000      1.0000000     -1.9971017    -0.99921015    0.031130227    0.014156069     0.99921015          29465
99000      1.0000000     -1.9971026    -0.99921091    0.031039666    0.014028106     0.99921091          29772
100000      1.0000000     -1.9971057    -0.99921225    0.030929611    0.013900880     0.99921225          30049
101000      1.0000000     -1.9971072    -0.99921312    0.030836906    0.013777575     0.99921312          30331
102000      1.0000000     -1.9971130    -0.99921520    0.030705007    0.013653241     0.99921520          30591
103000      1.0000000     -1.9971147    -0.99921607    0.030638469    0.013536219     0.99921607          30901
104000      1.0000000     -1.9971134    -0.99921620    0.030575782    0.013421476     0.99921620          31193
105000      1.0000000     -1.9971135    -0.99921667    0.030498159    0.013308270     0.99921667          31500
106000      1.0000000     -1.9971143    -0.99921731    0.030448808    0.013198827     0.99921731          31785
107000      1.0000000     -1.9971129    -0.99921734    0.030407911    0.013092078     0.99921734          32095
108000      1.0000000     -1.9971155    -0.99921824    0.030343260    0.012986837     0.99921824          32345
109000      1.0000000     -1.9971153    -0.99921872    0.030281359    0.012881526     0.99921872          32622
110000      1.0000000     -1.9971183    -0.99921991    0.030196441    0.012776947     0.99921991          32921
111000      1.0000000     -1.9971129    -0.99921896    0.030162398    0.012677525     0.99921896          33241
112000      1.0000000     -1.9971101    -0.99921857    0.030108295    0.012579319     0.99921857          33537
113000      1.0000000     -1.9971132    -0.99921982    0.030024044    0.012479715     0.99921982          33789
114000      1.0000000     -1.9971113    -0.99921965    0.029972026    0.012384842     0.99921965          34105
115000      1.0000000     -1.9971036    -0.99921800    0.029969136    0.012294695     0.99921800          34423
116000      1.0000000     -1.9971024    -0.99921815    0.029925736    0.012202637     0.99921815          34711
117000      1.0000000     -1.9971062    -0.99921953    0.029839861    0.012109424     0.99921953          34983
118000      1.0000000     -1.9971058    -0.99921983    0.029786305    0.012019755     0.99921983          35277
119000      1.0000000     -1.9971033    -0.99921962    0.029772002    0.011933967     0.99921962          35585
120000      1.0000000     -1.9971057    -0.99922067    0.029700467    0.011845722     0.99922067          35849
121000      1.0000000     -1.9971045    -0.99922074    0.029650643    0.011760575     0.99922074          36135
122000      1.0000000     -1.9971015    -0.99922033    0.029611881    0.011677828     0.99922033          36455
123000      1.0000000     -1.9971018    -0.99922081    0.029555921    0.011594708     0.99922081          36761
124000      1.0000000     -1.9971077    -0.99922266    0.029468776    0.011511524     0.99922266          37051
125000      1.0000000     -1.9971042    -0.99922192    0.029492870    0.011440557     0.99922192          37357
126000      1.0000000     -1.9971062    -0.99922274    0.029427489    0.011360965     0.99922274          37625
127000      1.0000000     -1.9971109    -0.99922433    0.029353313    0.011281540     0.99922433          37875
128000      1.0000000     -1.9971191    -0.99922676    0.029240705    0.011200917     0.99922676          38093
129000      1.0000000     -1.9971204    -0.99922736    0.029180807    0.011125400     0.99922736          38407
130000      1.0000000     -1.9971268    -0.99922923    0.029093995    0.011049597     0.99922923          38679
131000      1.0000000     -1.9971259    -0.99922927    0.029060654    0.010978042     0.99922927          38957
132000      1.0000000     -1.9971277    -0.99923004    0.029011535    0.010906272     0.99923004          39239
133000      1.0000000     -1.9971276    -0.99923030    0.028975503    0.010836258     0.99923030          39515
134000      1.0000000     -1.9971280    -0.99923071    0.028923000    0.010766187     0.99923071          39787
135000      1.0000000     -1.9971266    -0.99923067    0.028895042    0.010698806     0.99923067          40103
136000      1.0000000     -1.9971251    -0.99923063    0.028862449    0.010631681     0.99923063          40395
137000      1.0000000     -1.9971244    -0.99923073    0.028831301    0.010566063     0.99923073          40709
138000      1.0000000     -1.9971209    -0.99923004    0.028832526    0.010504529     0.99923004          41023
139000      1.0000000     -1.9971191    -0.99922982    0.028805840    0.010440931     0.99922982          41341
140000      1.0000000     -1.9971189    -0.99923004    0.028764749    0.010377219     0.99923004          41613
141000      1.0000000     -1.9971184    -0.99923011    0.028734367    0.010315601     0.99923011          41927
142000      1.0000000     -1.9971189    -0.99923049    0.028715136    0.010255397     0.99923049          42195
143000      1.0000000     -1.9971196    -0.99923098    0.028666728    0.010193513     0.99923098          42469
144000      1.0000000     -1.9971205    -0.99923146    0.028614749    0.010132487     0.99923146          42765
145000      1.0000000     -1.9971194    -0.99923148    0.028619176    0.010075546     0.99923148          43081
146000      1.0000000     -1.9971196    -0.99923175    0.028584307    0.010017271     0.99923175          43387
147000      1.0000000     -1.9971220    -0.99923265    0.028516056   0.0099572606     0.99923265          43679
148000      1.0000000     -1.9971239    -0.99923318    0.028467594   0.0099011435     0.99923318          43951
149000      1.0000000     -1.9971234    -0.99923322    0.028445672   0.0098465652     0.99923322          44251
150000      1.0000000     -1.9971260    -0.99923413    0.028400050   0.0097904460     0.99923413          44541
151000      1.0000000     -1.9971303    -0.99923550    0.028340437   0.0097340284     0.99923550          44797
152000      1.0000000     -1.9971337    -0.99923658    0.028282115   0.0096785858     0.99923658          45085
153000      1.0000000     -1.9971339    -0.99923680    0.028251343   0.0096260937     0.99923680          45370
154000      1.0000000     -1.9971344    -0.99923711    0.028225092   0.0095742777     0.99923711          45637
155000      1.0000000     -1.9971327    -0.99923684    0.028206942   0.0095239372     0.99923684          45931
156000      1.0000000     -1.9971319    -0.99923683    0.028186686   0.0094736293     0.99923683          46235
157000      1.0000000     -1.9971323    -0.99923723    0.028150248   0.0094222405     0.99923723          46519
158000      1.0000000     -1.9971353    -0.99923823    0.028101341   0.0093709193     0.99923823          46789
159000      1.0000000     -1.9971325    -0.99923774    0.028103071   0.0093236820     0.99923774          47107
160000      1.0000000     -1.9971342    -0.99923838    0.028061491   0.0092744709     0.99923838          47345
161000      1.0000000     -1.9971375    -0.99923941    0.028007051   0.0092248123     0.99923941          47625
162000      1.0000000     -1.9971357    -0.99923920    0.027991353   0.0091779780     0.99923920          47937
163000      1.0000000     -1.9971344    -0.99923911    0.027989730   0.0091326520     0.99923911          48207
164000      1.0000000     -1.9971335    -0.99923912    0.027975794   0.0090871416     0.99923912          48515
165000      1.0000000     -1.9971355    -0.99923982    0.027936315   0.0090406070     0.99923982          48821
