128000      1.0000000     -1.9971929     0.99928801    0.010832117  -0.0015587888     0.99928801          37034
129000      1.0000000     -1.9971936     0.99928814    0.010914861  -0.0015354113     0.99928814          37348
130000      1.0000000     -1.9971995     0.99928954    0.010968197  -0.0015139022     0.99928954          37620
131000      1.0000000     -1.9971980     0.99928912    0.011073293  -0.0014895435     0.99928912          37898
132000      1.0000000     -1.9971993     0.99928943    0.011160351  -0.0014668871     0.99928943          38180
133000      1.0000000     -1.9971986     0.99928925    0.011258562  -0.0014438718     0.99928925          38456
134000      1.0000000     -1.9971985     0.99928922    0.011338268  -0.0014223092     0.99928922          38728
135000      1.0000000     -1.9971966     0.99928874    0.011440659  -0.0013993929     0.99928874          39044
136000      1.0000000     -1.9971946     0.99928827    0.011536506  -0.0013775491     0.99928827          39336
137000      1.0000000     -1.9971934     0.99928796    0.011631877  -0.0013555033     0.99928796          39650
138000      1.0000000     -1.9971894     0.99928685    0.011757938  -0.0013306083     0.99928685          39964
139000      1.0000000     -1.9971871     0.99928622    0.011854206  -0.0013090428     0.99928622          40282
140000      1.0000000     -1.9971864     0.99928604    0.011934223  -0.0012888266     0.99928604          40554
141000      1.0000000     -1.9971854     0.99928571    0.012023245  -0.0012677015     0.99928571          40868
142000      1.0000000     -1.9971854     0.99928570    0.012121684  -0.0012463409     0.99928570          41136
143000      1.0000000     -1.9971857     0.99928580    0.012189288  -0.0012278065     0.99928580          41410
144000      1.0000000     -1.9971861     0.99928590    0.012251701  -0.0012095295     0.99928590          41706
145000      1.0000000     -1.9971846     0.99928555    0.012369042  -0.0011882435     0.99928555          42022
146000      1.0000000     -1.9971843     0.99928545    0.012445480  -0.0011693724     0.99928545          42328
147000      1.0000000     -1.9971863     0.99928599    0.012486902  -0.0011533139     0.99928599          42620
148000      1.0000000     -1.9971877     0.99928615    0.012546664  -0.0011343740     0.99928615          42892
149000      1.0000000     -1.9971868     0.99928584    0.012631629  -0.0011148829     0.99928584          43192
150000      1.0000000     -1.9971890     0.99928640    0.012691312  -0.0010979567     0.99928640          43482
