100      2.0500000     -1.4557000    -0.44260000    -0.18764926      5.0701932     0.44260000           7700
200      2.0500000     -1.5816500    -0.65920000      1.8151841      12.118070     0.65920000          11415
300      2.0500000     -1.6368333    -0.74576667      2.0022024      11.065739     0.74576667          14713
400      2.0500000     -1.6514750    -0.78131250      1.7953670      9.1841395     0.78131250          18547
500      2.0500000     -1.6669200    -0.80703000      1.6057598      7.8996935     0.80703000          21957
600      2.0500000     -1.6788167    -0.82512500      1.4916613      6.9292734     0.82512500          25283
700      2.0500000     -1.6876857    -0.83737143      1.4156541      6.1497459     0.83737143          28571
800      2.0500000     -1.6896375    -0.84470625      1.3551927      5.5127088     0.84470625          32177
900      2.0500000     -1.6922000    -0.85069444      1.2746110      4.9843666     0.85069444          35901
1000      2.0500000     -1.6874500    -0.85100000      1.2568707      4.5402244     0.85100000          40429
1100      2.0500000     -1.6924455    -0.85714545      1.2022733      4.2104278     0.85714545          43665
1200      2.0500000     -1.6965667    -0.86191250      1.1629629      3.9273310     0.86191250          47021
1300      2.0500000     -1.6954000    -0.86302692      1.1329441      3.6635818     0.86302692          51040
1400      2.0500000     -1.6971500    -0.86565357      1.1038143      3.4475647     0.86565357          54692
1500      2.0500000     -1.6974400    -0.86745667      1.0835309      3.2542663     0.86745667          58400
1600      2.0500000     -1.6985937    -0.86951563      1.0705375      3.0864207     0.86951563          62116
1700      2.0500000     -1.6986941    -0.87090000      1.0450419      2.9276009     0.87090000          65824
1800      2.0500000     -1.6987722    -0.87216111      1.0133961      2.7818583     0.87216111          69641
1900      2.0500000     -1.6999789    -0.87369737     0.99977578      2.6611452     0.87369737          73181
2000      2.0500000     -1.7007100    -0.87514750     0.97180211      2.5448275     0.87514750          76732
2100      2.0500000     -1.7017714    -0.87654762     0.96116984      2.4448753     0.87654762          80245
2200      2.0500000     -1.7025727    -0.87748864     0.96266674      2.3663015     0.87748864          83761
2300      2.0500000     -1.7032130    -0.87870870     0.95230088      2.2821603     0.87870870          87308
2400      2.0500000     -1.7042750    -0.87983542     0.94223036      2.2017285     0.87983542          90810
2500      2.0500000     -1.7041000    -0.88020200     0.94067722      2.1323413     0.88020200          94698
2600      2.0500000     -1.7048923    -0.88123269     0.92604109      2.0646622     0.88123269          98164
2700      2.0500000     -1.7047741    -0.88185185     0.93955933      2.0101890     0.88185185         101815
2800      2.0500000     -1.7041679    -0.88189821     0.93124369      1.9579293     0.88189821         105731
2900      2.0500000     -1.7051414    -0.88292586     0.92038621      1.9021395     0.88292586         109133
3000      2.0500000     -1.7065033    -0.88387833     0.92001174      1.8564033     0.88387833         112424
3100      2.0500000     -1.7065710    -0.88434355     0.91587417      1.8069419     0.88434355         116052
3200      2.0500000     -1.7061281    -0.88450781     0.90420962      1.7589756     0.88450781         119928
3300      2.0500000     -1.7068303    -0.88530606     0.90131184      1.7172766     0.88530606         123319
3400      2.0500000     -1.7069118    -0.88582794     0.89481117      1.6749667     0.88582794         126959
3500      2.0500000     -1.7061029    -0.88559143     0.88833226      1.6382955     0.88559143         131054
3600      2.0500000     -1.7058500    -0.88553056     0.88948639      1.6081537     0.88553056         135011
3700      2.0500000     -1.7057162    -0.88585676     0.88567107      1.5718937     0.88585676         138869
3800      2.0500000     -1.7052395    -0.88583553     0.88614877      1.5432515     0.88583553         142918
3900      2.0500000     -1.7059821    -0.88653205     0.87748840      1.5112806     0.88653205         146257
4000      2.0500000     -1.7064050    -0.88690250     0.87034156      1.4799108     0.88690250         149798
4100      2.0500000     -1.7072585    -0.88753780     0.86832370      1.4531907     0.88753780         153133
4200      2.0500000     -1.7077619    -0.88796548     0.86583750      1.4273468     0.88796548         156630
4300      2.0500000     -1.7076953    -0.88802442     0.86073817      1.4051341     0.88802442         160490
4400      2.0500000     -1.7081477    -0.88830341     0.86218385      1.3849361     0.88830341         163997
4500      2.0500000     -1.7078000    -0.88820000     0.85841010      1.3632811     0.88820000         167909
4600      2.0500000     -1.7079783    -0.88842174     0.85721642      1.3431874     0.88842174         171504
4700      2.0500000     -1.7072149    -0.88822660     0.85543900      1.3228020     0.88822660         175634
4800      2.0500000     -1.7073542    -0.88839583     0.85687880      1.3093495     0.88839583         179289
4900      2.0500000     -1.7069184    -0.88786122     0.85908567      1.3061517     0.88786122         183299
5000      2.0500000     -1.7055780    -0.88634000     0.87368813      1.3458643     0.88634000         187942
5100      2.0500000     -1.7060098    -0.88673824     0.86829174      1.3253703     0.88673824         191336
5200      2.0500000     -1.7063173    -0.88705385     0.86724892      1.3092538     0.88705385         194835
