      2.0000000     -1.7450231      10965.845      3.4646543     0.86616356    -0.90804464     0.90804464      3.4252553      28558426.
      2.0004004     -1.7446633      10961.413      3.5533442     0.88798048     0.90923271     0.90923271      2.2473673      28591650.
      2.0008008     -1.7430454      10941.627      4.0807290      1.0193658    -0.90306278     0.90306409      9.4475275      28786970.
      2.0012012     -1.7440276      10953.258      3.3820276     0.84449218    -0.90915654     0.90915654      1.7664210      28663811.
      2.0016016     -1.7440280      10953.239      3.3581999     0.83820695    -0.90954757     0.90954757      1.6312841      28679756.
      2.0020020     -1.7432932      10944.076      3.4195389     0.85317582    -0.90923168     0.90923168      1.3797558      28756793.
      2.0024024     -1.7431995      10942.894      3.4136790     0.85137317     0.90880324     0.90880377      2.1228016      28781559.
      2.0028028     -1.7425018      10934.254      3.5291326     0.87981546     0.90729168     0.90730353      3.7981045      28853735.
      2.0032032     -1.7393774      10896.231      4.6696642      1.1636855    -0.88675820     0.88786418      34.061117      29239513.
      2.0036036     -1.7418483      10926.325      3.7968695     0.94580600     0.90575986     0.90575999      5.1464823      28949706.
      2.0040040     -1.7419090      10926.814      3.5244267     0.87758928    -0.90817383     0.90817383      2.5361547      28933533.
      2.0044044     -1.7418851      10926.485      3.4954355     0.87002272    -0.90797581     0.90797619      2.1353663      28943101.
      2.0048048     -1.7404272      10908.361      3.6486962     0.90780696     0.90462530     0.90462530      5.5325163      29116498.
      2.0052052     -1.7395893      10898.354      4.1387868      1.0293319     0.89654167     0.89716639      20.195977      29207442.
      2.0056056     -1.7409845      10915.256      3.5583768     0.88462838    -0.90629268     0.90631202      4.1517165      29053088.
      2.0060060     -1.7402527      10906.277      3.7508832     0.93211412    -0.90526344     0.90526377      4.6977296      29143899.
      2.0064064     -1.7365384      10860.826      4.7890584      1.1896311    -0.88474077     0.88542892      33.802512      29586068.
      2.0068068     -1.7393702      10895.013      3.5415318     0.87938695     0.90426447     0.90430570      4.8275028      29235997.
      2.0072072     -1.7400360      10903.150      3.3389248     0.82874748    -0.90757317     0.90757317      1.7073162      29163499.
      2.0076076     -1.7371111      10867.635      4.4360652      1.1006272     0.89059699     0.89292582      27.933872      29525081.
      2.0080080     -1.7388257      10888.443      3.7899615     0.93994820    -0.90362714     0.90368759      5.6170684      29326080.
      2.0084084     -1.7383496      10882.403      3.7095957     0.91964987     0.90452969     0.90452969      4.1096850      29373345.
      2.0088088     -1.7388551      10888.368      3.3471010     0.82945268     0.90778275     0.90778275     0.84006877      29312292.
      2.0092092     -1.7368120      10863.592      4.1348243      1.0242518     0.89811141     0.89821735      13.960230      29555555.
      2.0096096     -1.7377319      10874.588      3.6246782     0.89752396    -0.90567153     0.90567153      2.7714709      29460252.
      2.0100100     -1.7349916      10841.193      4.4883199      1.1109317    -0.89360938     0.89361143      16.489072      29778215.
      2.0104104     -1.7367809      10862.720      3.6521019     0.90359420    -0.90340343     0.90340478      4.3202303      29575724.
      2.0108108     -1.7326949      10813.375      5.3419090      1.3211559    -0.87551290     0.88122008      52.112766      30058777.
      2.0112112     -1.7355267      10847.249      3.8583287     0.95385830     0.90133039     0.90133074      6.7503262      29725373.
      2.0116116     -1.7364401      10858.467      3.6590073     0.90422188    -0.90484956     0.90487177      3.4142764      29619299.
      2.0120120     -1.7350320      10841.256      4.0453521     0.99929840     0.90091582     0.90100546      7.9368389      29786089.
      2.0124124     -1.7357672      10850.045      3.6491428     0.90106659     0.90426488     0.90426488      3.4259888      29701027.
      2.0128128     -1.7344122      10833.178      3.7088379     0.91544251    -0.90156584     0.90156703      5.9219545      29861296.
      2.0132132     -1.7345733      10835.285      3.8050111     0.93880713     0.90272731     0.90278368      5.3351989      29832232.
      2.0136136     -1.7348676      10838.882      3.7254324     0.91880725     0.90329084     0.90329178      4.0851887      29810119.
      2.0140140     -1.7346773      10836.442      3.6630917     0.90307292    -0.90435157     0.90435177      2.9677316      29835336.
      2.0144144     -1.7317964      10801.260      4.4333147      1.0925238    -0.89228517     0.89243773      16.856853      30179657.
      2.0148148     -1.7339047      10826.705      3.5726467     0.88007522     0.90406109     0.90407369      2.8296598      29917294.
      2.0152152     -1.7339668      10827.430      3.5236515     0.86766101    -0.90481993     0.90481993      1.7926024      29917486.
      2.0156156     -1.7332064      10818.009      3.5921831     0.88418479    -0.90340379     0.90340379      2.9070752      30016031.
      2.0160160     -1.7333284      10819.563      3.6243360     0.89174462     0.90287309     0.90288115      3.3688883      30009049.
      2.0164164     -1.7325842      10810.415      3.7620752     0.92526689     0.90141636     0.90160416      5.5788743      30092483.
      2.0168168     -1.7323658      10807.702      3.7737314     0.92776521     0.90182580     0.90182598      4.8072591      30115788.
      2.0172172     -1.7275520      10749.616      5.6468722      1.3877225    -0.87254654     0.87411364      47.636459      30698649.
      2.0176176     -1.7315807      10797.796      3.6577326     0.89853341     0.90142752     0.90142752      3.8332903      30226552.
      2.0180180     -1.7312238      10793.223      3.5347273     0.86797223     0.90313097     0.90313118      1.7013518      30253844.
      2.0184184     -1.7314246      10795.665      3.4727900     0.85242489    -0.90371003     0.90371070      1.4930063      30243988.
      2.0188188     -1.7306919      10786.733      3.6727136     0.90114022    -0.90201806     0.90201822      3.0858623      30324072.
      2.0192192     -1.7292646      10769.291      4.0082119     0.98306838    -0.89735849     0.89735849      7.3628334      30504399.
      2.0196196     -1.7301427      10780.030      3.8117260     0.93450691    -0.90100122     0.90100824      4.2559528      30400997.
      2.0200200     -1.7288548      10764.312      4.1322040      1.0126758    -0.89590787     0.89592458      10.893860      30555125.
      2.0204204     -1.7245037      10711.870      5.7825236      1.4165565     0.86795429     0.86851232      46.420254      31088523.
      2.0208208     -1.7285612      10760.276      3.7498937     0.91825507    -0.89988871     0.89989000      4.5058081      30594429.
      2.0212212     -1.7285540      10760.262      3.8248461     0.93623799    -0.90069205     0.90069228      3.1041263      30582524.
      2.0216216     -1.7269176      10740.676      4.5970720      1.1248162     0.88823797     0.88864598      21.283421      30796717.
      2.0220220     -1.7273695      10746.080      4.3797097      1.0712074    -0.89401708     0.89407015      11.900264      30744628.
      2.0224224     -1.7274027      10745.866      3.7529081     0.91753827     0.89951707     0.89951721      3.5623515      30732209.
      2.0228228     -1.7281026      10754.342      3.5227706     0.86093166     0.90247368     0.90247368      1.1642632      30642375.
