      2.0000000     -1.7441889      30426.735      4.7844758      1.1961190    -0.90473101     0.90473101      16.987126      79572177.
      2.0004004     -1.7436754      30409.043      5.0057575      1.2509384     0.90169565     0.90169565      23.263504      79755074.
      2.0008008     -1.7440806      30422.632      4.4607979      1.1143070     0.90861836     0.90861836      5.8434773      79610050.
      2.0012012     -1.7388434      30243.370      7.6074597      1.8995824     0.86092951     0.86203384      175.51872      81389257.
      2.0016016     -1.7410320      30318.040      6.1146929      1.5262278    -0.88379319     0.88380939      86.133126      80656679.
      2.0020020     -1.7425459      30369.741      5.0783633      1.2670529    -0.90455006     0.90455199      14.310660      80141063.
      2.0024024     -1.7327600      30035.292      10.718380      2.6731691    -0.78954804     0.79553024      447.60974      83428412.
      2.0028028     -1.7421228      30354.553      4.6349083      1.1554862     0.90366369     0.90366369      16.229226      80286956.
      2.0032032     -1.7420653      30352.442      4.5250725      1.1276531    -0.90584877     0.90584877      9.6785329      80294069.
      2.0036036     -1.7228243      29695.967      14.729476      3.6691349    -0.69107361     0.70777574      693.94690      86775173.
      2.0040040     -1.7314826      29990.942      10.620604      2.6445515    -0.77001617     0.80855019      610.88330      83855219.
      2.0044044     -1.7410364      30316.980      4.9015855      1.2200170    -0.90535149     0.90535149      10.978984      80675211.
      2.0048048     -1.7413443      30327.035      4.2339217      1.0534129     0.90804996     0.90804996      3.8900647      80561549.
      2.0052052     -1.7390725      30249.468      5.7350725      1.4263341     0.89353688     0.89353688      40.259464      81335120.
      2.0056056     -1.7398482      30275.595      4.8759683      1.2121875    -0.89921274     0.89921274      29.915177      81065301.
      2.0060060     -1.7393739      30259.534      5.3199236      1.3220289     0.89725064     0.89725064      31.717480      81254552.
      2.0064064     -1.7378893      30208.584      5.9925487      1.4885854     0.88934497     0.88934497      59.707296      81740016.
      2.0068068     -1.7386705      30235.095      5.3439574      1.3269417    -0.89927560     0.89928477      27.878028      81472565.
      2.0072072     -1.7384758      30228.028      5.0486553      1.2531161    -0.90085620     0.90085657      17.877411      81539183.
      2.0076076     -1.7391791      30251.708      4.2673858      1.0587764    -0.90552964     0.90552967      7.0554855      81310356.
      2.0080080     -1.7383575      30223.699      4.8307833      1.1980824     0.90228292     0.90228581      15.251216      81579285.
      2.0084084     -1.7364342      30158.291      6.2541120      1.5504637    -0.88614160     0.88621357      75.219552      82237212.
      2.0088088     -1.7366956      30166.426      5.3082383      1.3154465    -0.89381995     0.89381995      38.303836      82143034.
      2.0092092     -1.7362051      30149.861      5.7776313      1.4311973    -0.89348075     0.89355111      46.952201      82324656.
      2.0096096     -1.7282260      29878.016      10.365213      2.5665801    -0.79494198     0.80186799      413.83732      85009921.
      2.0100100     -1.7366925      30165.564      4.5565495      1.1278196     0.90234467     0.90234467      10.055133      82159810.
      2.0104104     -1.7347080      30098.313      6.1942703      1.5325714     0.88286915     0.88344441      86.506642      82827619.
      2.0108108     -1.7331325      30044.385      6.9016554      1.7069109     0.87013036     0.87085942      129.36187      83363192.
      2.0112112     -1.7358771      30137.644      4.9501583      1.2237811    -0.90104520     0.90104520      16.149053      82426310.
      2.0116116     -1.7351625      30113.170      5.2817179      1.3052297    -0.89722652     0.89723184      25.244830      82678614.
      2.0120120     -1.7350982      30110.535      4.8790151      1.2052330     0.89851028     0.89851028      19.868453      82685974.
      2.0124124     -1.7299844      29936.412      7.9506505      1.9632187     0.85332344     0.85332344      167.67904      84443302.
      2.0128128     -1.7343333      30084.351      5.2315032      1.2912779    -0.89849177     0.89849248      21.379285      82974404.
      2.0132132     -1.7260155      29801.357      10.061314      2.4824195     0.82428731     0.82434157      235.89445      85781740.
      2.0136136     -1.7343641      30085.324      5.1359493      1.2666845     0.90097266     0.90097288      16.804498      82963120.
      2.0140140     -1.7136077      29379.561      15.049143      3.7101101    -0.64467676     0.68668614      869.03869      89991010.
      2.0144144     -1.7326594      30026.765      5.6780929      1.3992807    -0.89266308     0.89267094      39.532362      83555652.
      2.0148148     -1.7335728      30057.226      4.4780555      1.1031110     0.90353146     0.90353146      5.4221917      83242558.
      2.0152152     -1.7315858      29989.744      5.8485468      1.4401413    -0.89026411     0.89050075      46.273882      83913196.
